date,id,content,user,place_id,reply_count,like_count,retweet_count,retweeted_tweet
2019-05-24 16:29:59+00:00,1131960545014407169,"Today in İstanbul, Turkey. Marching for climate justice! 💚🌿🌍 @GretaThunberg #climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/YDvF8D3jYc",CevikusHB,,25,3302,785,
2019-05-24 16:19:17+00:00,1131957854183788545,#Barcelona cares #climatestrike #FridaysForFuture https://t.co/4OQKOQYbSM,elypower,,15,2272,430,
2019-05-24 16:10:18+00:00,1131955591281303553,"One million species threatened with extinction, says the recent @IPBES report. So today, youth ""die-in"" with their ""stuffies"" at New York City Hall. #GlobalClimateStrike #FridaysForFuture #ClimateStrike https://t.co/KJAfmQiKeL",AlexandriaV2005,,9,344,143,
2019-05-24 16:06:32+00:00,1131954643762860032,"Huge media interest in #fridaysforfuture in Dublin today

#climatebreakdown and #ClimateAction becoming an everyday conversation thanks to the youth of Ireland + @GretaThunberg + @ExtinctionR +#ParentsForFuture + #Scientists4Future + @rte + @KOSullivanIT + @GreenNews_ie + you all https://t.co/Tnsm676T4i",jimmerz50,,5,727,172,
2019-05-24 15:57:37+00:00,1131952399319556096,"🌎 

I admire the youth movement. They will preserve earth as a livable place. 

They are the future.

And now they make sure they have one.

Did you join one of the protests across the globe?

Can you share a picture?

RT

#ClimateStrike #Fridaysforfuture https://t.co/AJNKJp1crq",Alex_Verbeek,,15,213,114,
2019-05-24 15:51:14+00:00,1131950795610644480,"""Uganda government declare #ClimateEmergency"" was a common message from today's global #SchoolStrike4Climate #fridaysforfuture #climatestrike in Kampala. Strikers @matovu_bob, @NakabuyeHildaF, @NamugerwaLeah, @CicillyAdong @IreneKananura &amp; others led the strikes @GretaThunberg https://t.co/00rOZOnqSq",Fridays4FutureU,,16,1413,377,
2019-05-24 14:49:58+00:00,1131935373591011329,"Johannesburg. Stuttgart. Manila. Seoul. Hundreds more worldwide.

HUGE #SchoolStrike4Climate marches as hundreds of thousands of youth are streaming out of classrooms and into the streets today for #FridaysForFuture to demand real action to confront climate crisis! #ClimateStrike https://t.co/yVstG51Spx",collinrees,"Place(id='01fbe706f872cb32', fullName='Washington, DC', name='Washington', type='city', country='United States', countryCode='US')",10,531,197,
2019-05-24 14:41:39+00:00,1131933280645763072,"They just keep going!!! Thousands of young people out in #Paris.  1623 places, 119 countries, and counting! 

Young people standing up to demand we #ActOnClimate.

#FridaysForFuture #ClimateStrike #cdnpoli #GreenNewDeal @GretaThunberg 

https://t.co/v7UHuWHD7q",MikeHudema,,18,1777,494,
2019-05-24 14:24:19+00:00,1131928919869919232,BREAKING: Hundreds of youth take over bridge over Storrow Dr. to declare a #ClimateEmergency! We are striking for a #GreenNewDeal! #ClimateStrikeBoston #fridays4future #FridaysForFuture #mapoli https://t.co/Za7G68POBm,SunriseBoston,,3,475,128,
2019-05-24 14:14:57+00:00,1131926564134801408,"MASSIVE! Thousands out in #Berlin. 1623 places, 119 countries, &amp; counting! 

Young people standing up to demand we act on the climate crisis.
The house is on fire, act like it.

#ActOnClimate. #FridaysForFuture #ClimateStrike #greennewdeal @GretaThunberg 

https://t.co/EViV1NU8sR",MikeHudema,,53,5479,1813,
2019-05-24 14:06:42+00:00,1131924488495468545,"From Madrid to Milan, and Seoul to South Africa, young people are taking time out of their lives today to strike for their future.

On September 20, @GretaThunberg is calling for this movement to expand to a global all-ages general strike.
#fridaysforfuture #ActOnClimate https://t.co/j8F8dEorVj",EricHolthaus,,7,579,247,
2019-05-24 13:57:01+00:00,1131922050845745152,"The commitment to this Strike is full of zeal. Even the rain didn't stop them. Continuous raining from the last 4 hours in Islamabad. We Demand #ClimateJustice #FridaysForFuture 
#ClimateBreakdown 
@GretaThunberg 
@Fridays4future 
@leadpakistan 
@atsheikh 
@Sana_Jamal https://t.co/I9Aa3PRx5q",Fridays4FutureP,,6,650,151,
2019-05-24 13:54:10+00:00,1131921331836968960,"HUGE! They’re everywhere!!! The youth are rising and they want our future back.

There is no time to waste. There is no planet B. #GreenNewDeal

Bern. #SystemChangeNotClimateChange #FridaysForFuture #FridaysForFutureRojava #ClimateStrike @GretaThunberg https://t.co/RbY5vpCzPZ",MikeHudema,,16,842,343,
2019-05-24 13:50:36+00:00,1131920434025385984,"Today's Climate march, Manchester 🙂💪 #fridaysforfuture #ClimateStrike #YouthStrike4Climate #Manchester #ClimateAction @McrClimateYB https://t.co/nuqduE3o2y",ash_farrah,,19,1264,309,
2019-05-24 13:28:28+00:00,1131914863196934144,Today Ugandans joined the rest of the world for the global #SchoolStrike4Climate to demand urgent #climateaction from leaders. @GretaThunberg @350 @SweMFA @SwedeninUG #fridaysforfuture https://t.co/gyssXHzPYB,Fridays4FutureU,,12,1067,209,
2019-05-24 13:10:59+00:00,1131910464257048576,"Right now, there are more than 280 #climatestrikes across Germany with tens of thousands of students urging all voters to #voteclimate in the upcoming EU elections. #fridaysforfuture https://t.co/VEgB8hxXVd",Luisamneubauer,"Place(id='3078869807f9dd36', fullName='Berlin, Germany', name='Berlin', type='city', country='Germany', countryCode='DE')",12,818,145,
2019-05-24 12:48:28+00:00,1131904800227041280,Over 9000. Knapp. #FridaysForFuture #Klimastreik #Bern https://t.co/72yKSUJMQ4,AntiAll3s,,9,675,176,
2019-05-24 12:34:30+00:00,1131901284427214849,How on earth does #bristol airport expansion square with our declaration of a #ClimateEmergency? @MarvinJRees @bristolgreen #FridaysForFuture #ClimateStrike https://t.co/n20BxASZNt,TamaraEBGreen,,39,2697,586,
2019-05-24 12:31:56+00:00,1131900636998586368,"Build bridges, not walls. Palestinian and Israeli teens strike together for the climate. #FridaysForFuture",EKOenergy_,,20,1551,480,
2019-05-24 12:31:36+00:00,1131900553846562816,Incredibly moved by the passion and determination of the school strike protesters. #FridaysForFuture #Edinburgh https://t.co/LaMH8e0GEC,irisedges,,11,671,170,
2019-05-24 12:19:02+00:00,1131897391345483777,#ClimateStrike in #Zurich. Even the trees march with us 😍. #nature is on our side! #safethetrees #FridaysForFuture #ClimateActionNow https://t.co/atgHLihun5,greenpeace_ch,,7,839,172,
2019-05-24 12:17:49+00:00,1131897084783792128,I am supporting my 2 boys and all the other striking children in Bristol today at #strike4climate #fridaysforfuture 1 minute death silence here https://t.co/4YJDe1n1Oz,elspethpenny,,4,757,111,
2019-05-24 11:55:04+00:00,1131891361597263883,Prague. #FridaysForFuture,GretaThunberg,,16,2349,430,
2019-05-24 11:53:02+00:00,1131890849330212865,South Africa. #FridaysForFuture #SchoolStrike4Climate,GretaThunberg,,16,3033,625,
2019-05-24 11:30:42+00:00,1131885228413411328,"This is the #ClimateStrike in London right now. 

For thousands of young people across the UK there's a far bigger story than Theresa May resigning this morning. 

#FridaysForFuture #ClimateStrike #SchoolStrike4Climate #Trexit 📷@cbethell_photo https://t.co/rUYWfYELR6",VICEUK,,9,442,156,
2019-05-24 11:18:52+00:00,1131882249794838528,"It’s great to see another huge #ClimateStrike heading towards the Scottish Parliament. Scotland needs a Green New Deal to transform our economy, cut emissions and create jobs! 💚🌍

#YouthStrike4Climate #FridaysForFuture #SchoolStrike4Climate https://t.co/5DIYMzNRrY",scottishgreens,,16,1379,415,
2019-05-24 11:17:27+00:00,1131881895090937856,"Stockholm right now. 
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike https://t.co/KwEXdLXECp",GretaThunberg,,156,16449,3377,
2019-05-24 11:14:55+00:00,1131881255849680897,It never stops! #YouthStrike4Climate #FridaysForFuture @Strike4Youth @UKSCN1 @GretaThunberg https://t.co/Tk5B4WOtYR,Strike4YouthBH,,13,1194,254,
2019-05-24 11:07:58+00:00,1131879505851748352,Brilliant to see school pupils marching down the Royal Mile to the Scottish Parliament protesting about the climate #FridaysForFuture #ClimateStrike https://t.co/pZBcUOuI9R,digitalkatie,,41,1898,451,
2019-05-24 10:58:45+00:00,1131877187429253120,Climate protest in Copenhagen. Some Danish students used their skills from German classes for this one here #FridaysForFuture #dpareporter https://t.co/gaWVtYtBQB,SteffenTrumpf,,39,5228,954,
2019-05-24 10:55:52+00:00,1131876461206487041,"London #SchoolStrike4Climate!
These kids are a truly inspirational!!
💚🌍💚
Thousands of them!
#FridaysForFuture
@GretaThunberg
#SchoolStrike
#climateemergency https://t.co/PIrqpxKKCh",J_Mitchell_Ent,,24,1954,477,
2019-05-24 10:30:24+00:00,1131870053849337856,Greetings from the #Berlin‘s amazing #FridaysForFuture. And thank you all for standing up all over the world for #ClimateActionNow and #ClimateJustice https://t.co/uChI79yPjH,climatemorgan,,12,609,152,
2019-05-24 10:26:19+00:00,1131869026471358464,Stockholm right now. #FridaysforFuture #SchoolStrike4Climate https://t.co/ZscgdsuJLl,GretaThunberg,,45,3640,619,
2019-05-24 10:07:51+00:00,1131864378553393152,"The most important news today? A #SchoolStrike4Climate even bigger than before, as young people stand up to the greatest threat to our lives.
The rest is, by comparison, trivia. 
#FridaysForFuture",GeorgeMonbiot,,24,1324,380,
2019-05-24 10:06:48+00:00,1131864114186395648,Stockholm right now. #FridaysforFuture #SchoolStrike4Climate https://t.co/S63wZMWTyq,GretaThunberg,,28,2402,478,
2019-05-24 09:52:33+00:00,1131860526047346691,"Irkutsk, Russia

Poster says 'When we destroy forest we destroy ourselves'

#FridaysForFuture #ClimateStrike #LetRussiaStrikeForClimate https://t.co/eZoTLPaiX7",Greenpeace,,11,762,180,
2019-05-24 09:43:54+00:00,1131858351531339776,"#ClimateStrike in Seoul, South Korea. Our inspiring youth are leading this urgent movement to take their future seriously. @GretaThunberg. #FridaysforFuture https://t.co/fClbPy9NnH",forourclimate,,7,1192,407,
2019-05-24 09:35:30+00:00,1131856236805279744,"Right now, Istanbul, Turkey🌍✊

#FridaysForFuture
#iklimicinokulgrevi
#küreseliklimgrevi
#SchoolStrike4Climate
@GretaThunberg https://t.co/NPLvkTgQnO",IklimTR,,13,1231,362,
2019-05-24 09:26:27+00:00,1131853959742861313,"Change the system, save the planet!

Napoli #FridaysForFuture #ClimateStrike #24maggio https://t.co/84abgkm3zv",cau_napoli,,6,979,215,
2019-05-24 09:06:32+00:00,1131848947964796928,"We want #climatejustice - NOW!
#FridaysForFuture #ClimateStrike #SchoolStrike4Climate #wien #Austria #StrikeWithMe #VoteForClimate https://t.co/EvH5WVdkOR",ViennaForFuture,,4,725,199,
2019-05-24 08:57:42+00:00,1131846725457580034,Viennese students taking over the streets 🌍 #FridaysForFuture https://t.co/o0AQkEsN80,verilesr,,17,1790,329,
2019-05-24 08:47:13+00:00,1131844087940878336,"🌏 

Climate strikes worldwide!

This is for instance in Melbourne

#ClimateStrike #ExtinctionRebelion #FridaysForFuture https://t.co/sO6El4E6MF",Alex_Verbeek,,17,1550,413,
2019-05-24 08:47:04+00:00,1131844048032022529,"What do we want?- climate action
When do we want it? NOW
#FridaysForFuture #climatestrike #EP2019 @GretaThunberg https://t.co/Iuc0c2sd1v",gold_lgold,,15,852,168,
2019-05-24 08:41:53+00:00,1131842746237542400,"MILAN, ITALY 💚💚💚

#FridaysForFuture #ClimateStrike 

Video from ndlv74 on Instagram! https://t.co/DAt8C7H16a",FYEG,,8,915,241,
2019-05-24 08:40:32+00:00,1131842405878194178,The strike in front of the Norwegian parliament! @GretaThunberg #FridaysForFuture https://t.co/ppte0Qti2e,NaturogUngdom,,3,683,130,
2019-05-24 08:35:25+00:00,1131841117727674368,Out early in Lisdoonvarna with Mary Immaculate Secondary School #FridaysForFuture #climatestrike First out the door in Ireland?! @GretaThunberg @Janemellett @trocaire https://t.co/doWXdNnbWV,gold_lgold,,6,617,128,
2019-05-24 08:31:36+00:00,1131840155009126401,Syria. #FridaysForFuture,GretaThunberg,,1992,3557,770,
2019-05-24 08:30:55+00:00,1131839986339405824,"Who is she? 

Currently outside parliament.
#YouthStrike4Climate 
#SaveThePlanet 
#FridaysForFuture https://t.co/RRcu98fHKz",Zindzi_K,"Place(id='01e215db7136a37e', fullName='Nairobi, Kenya', name='Nairobi', type='city', country='Kenya', countryCode='KE')",49,717,288,
2019-05-24 08:25:56+00:00,1131838728400506880,"Fridays For Future Rojava!!!! Around 50 people joined the action today in Qamislo, Syria! #FridaysForFuture @GretaThunberg @FridayForFuture #Rojava #Syria https://t.co/Vz0GlzOT06",GreenRojava,,99,1504,420,
2019-05-24 08:20:12+00:00,1131837287225090048,"Week 20 of my #SchoolStrike4Climate in Fort William, Scotland. Today I am striking alongside hundreds of thousands of youth around the world and this movement is only going to get bigger! #climatestrikes #FridaysForFuture @GretaThunberg https://t.co/IXfy8dAzcU",HollyWildChild,,27,2225,337,
2019-05-24 07:56:37+00:00,1131831352402350080,India. #FridaysforFuture,GretaThunberg,,20,1880,381,
2019-05-24 07:55:49+00:00,1131831152971526144,"1400 cities

100 countries

1.4 million young people

The #fridaysforfuture climate strikes are growing bigger and louder. 

Looking forward to joining the climate activists in #Brighton  

@Strike4Youth @Strike4YouthBH 
https://t.co/Kop024OOi3",CarolineLucas,,17,1544,444,
2019-05-24 07:43:22+00:00,1131828019365011456,"Students Striking in Seoul, South Korea!!!

@GretaThunberg
@Strike4Youth
#lovethearth
#fridaysforfuture
#ClimateStrike
#youthstrike4climate
#savetheworld https://t.co/VXYoaLrURF",skylarswpark,,35,3038,708,
2019-05-24 07:38:35+00:00,1131826815016808449,India. #FridaysForFuture,GretaThunberg,,17,1303,237,
2019-05-24 07:18:38+00:00,1131821793352794113,are we doing it right #FridaysForFuture https://t.co/bOqH1eGbgr,ARMYBLlNK,,32,612,179,
2019-05-24 07:12:04+00:00,1131820140805459968,"Today's the today. We are set to break records as the biggest youth strike ever seen.

We are fighting for all life on earth, and we will not stop.

#YouthStrike4Climate
#FridaysForFuture #ClimateStrike #VoteClimate @UKSCN1 @GretaThunberg https://t.co/XTcTOPwyM6",Strike4Youth,,24,990,473,
2019-05-24 06:10:56+00:00,1131804758191292416,"School strike week 40.
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/bzy8iNLMhz",GretaThunberg,,138,10610,1996,
2019-05-24 05:44:09+00:00,1131798014106820608,Kudos to these amazing young humans who want to fight for their future. #FridaysForFuture https://t.co/1VCyvXUqcP,cfimages,"Place(id='00180402799fed03', fullName='Taipei City, Taiwan', name='Taipei City', type='city', country='Taiwan', countryCode='TW')",7,1051,196,
2019-05-24 05:17:08+00:00,1131791217635745792,"#SchoolStrike4Climate in Delhi
#ExtinctionRebellion 
#FridaysForFuture 
India should declare #ClimateEmergency 
The rich biodiversity and culture are under direct threat from Climate Crisis. https://t.co/60xCsPLZiJ",johnpauljos,,17,1594,512,
2019-05-24 04:41:45+00:00,1131782312058859520,"1594 places, 118 countries, and thousands of school students - #FridaysForFuture climate strikes are happening today!

These students are unstoppable ✊ https://t.co/1JUiAQpwAD",Greenpeace,,11,605,285,
2019-05-24 04:20:26+00:00,1131776946965291008,"1623 places in 119 countries, and counting! It will be one of the biggest global day's of action this planet has ever seen. 

There is no time to waste, there is no planet B. It's time to #ActOnClimate

#Climate #energy #FridaysForFuture #ClimateStrike #SchoolStrike4Climate # https://t.co/4M3KAlqK0V",MikeHudema,,17,452,259,
2019-05-24 04:05:03+00:00,1131773075215855617,"“I want you to act as if the house was on fire. Because it is.” @GretaThunberg 

#FridaysForFuture https://t.co/Ybh8W8VWw8",UNICEF,,18,1109,495,
2019-05-24 00:41:01+00:00,1131721729305337856,"MASSIVE! Look at all the people out in New Zealand! 1623 places, 119 countries, and counting! 

Young people standing up to demand we act on the growing climate crisis.

#ActOnClimate. #FridaysForFuture #ClimateStrike 

https://t.co/zyYYQ5RhkK",MikeHudema,,94,9463,2844,
2019-05-23 23:18:03+00:00,1131700848881483778,"This is the current map of tomorrow’s #schoolstrikes4climate. 1623 places in 119 countries, and counting!

This will be one of the most global day's of action this planet has ever seen. It's time to #ActOnClimate

#climate #energy #FridaysForFuture #ClimateStrike #euelections2019 https://t.co/nlJD825b8t",MikeHudema,,11,361,196,
